"tensor(3.8120, device='cuda:0')","tensor(-3.2156, device='cuda:0')","tensor(0.6057, device='cuda:0')"
"tensor(0.7801, device='cuda:0')","tensor(-1.6400, device='cuda:0')","tensor(0.8144, device='cuda:0')"
"tensor(-3.5439, device='cuda:0')","tensor(2.8257, device='cuda:0')","tensor(-0.5289, device='cuda:0')"
"tensor(-3.0451, device='cuda:0')","tensor(3.3499, device='cuda:0')","tensor(-1.7008, device='cuda:0')"
"tensor(-2.7306, device='cuda:0')","tensor(1.4213, device='cuda:0')","tensor(0.1015, device='cuda:0')"
"tensor(-0.8415, device='cuda:0')","tensor(-1.2891, device='cuda:0')","tensor(1.8855, device='cuda:0')"
"tensor(-3.8806, device='cuda:0')","tensor(2.2973, device='cuda:0')","tensor(-0.3248, device='cuda:0')"
"tensor(-3.7380, device='cuda:0')","tensor(3.2039, device='cuda:0')","tensor(-1.2499, device='cuda:0')"
"tensor(-3.0969, device='cuda:0')","tensor(3.4917, device='cuda:0')","tensor(-1.8736, device='cuda:0')"
"tensor(-1.4881, device='cuda:0')","tensor(-0.0100, device='cuda:0')","tensor(0.8365, device='cuda:0')"
"tensor(-4.5881, device='cuda:0')","tensor(3.3234, device='cuda:0')","tensor(-0.9100, device='cuda:0')"
"tensor(-3.9359, device='cuda:0')","tensor(6.7456, device='cuda:0')","tensor(-3.9348, device='cuda:0')"
"tensor(-3.2865, device='cuda:0')","tensor(2.9805, device='cuda:0')","tensor(-1.3064, device='cuda:0')"
"tensor(-3.5338, device='cuda:0')","tensor(3.8468, device='cuda:0')","tensor(-1.8717, device='cuda:0')"
"tensor(-3.6531, device='cuda:0')","tensor(4.9431, device='cuda:0')","tensor(-2.6620, device='cuda:0')"
"tensor(-3.7666, device='cuda:0')","tensor(2.2731, device='cuda:0')","tensor(-0.3953, device='cuda:0')"
"tensor(-3.2939, device='cuda:0')","tensor(2.5993, device='cuda:0')","tensor(-1.0259, device='cuda:0')"
"tensor(-3.2316, device='cuda:0')","tensor(3.5271, device='cuda:0')","tensor(-1.9278, device='cuda:0')"
"tensor(-4.0625, device='cuda:0')","tensor(6.2668, device='cuda:0')","tensor(-3.5197, device='cuda:0')"
"tensor(-3.7621, device='cuda:0')","tensor(3.7874, device='cuda:0')","tensor(-1.8648, device='cuda:0')"
"tensor(-3.1095, device='cuda:0')","tensor(3.6971, device='cuda:0')","tensor(-2.0175, device='cuda:0')"
"tensor(-3.5891, device='cuda:0')","tensor(2.0752, device='cuda:0')","tensor(-0.3895, device='cuda:0')"
"tensor(-3.7789, device='cuda:0')","tensor(2.9884, device='cuda:0')","tensor(-1.0459, device='cuda:0')"
"tensor(-1.6649, device='cuda:0')","tensor(0.9900, device='cuda:0')","tensor(0.0225, device='cuda:0')"
"tensor(-2.6885, device='cuda:0')","tensor(2.4217, device='cuda:0')","tensor(-0.7586, device='cuda:0')"
"tensor(-3.0819, device='cuda:0')","tensor(4.2046, device='cuda:0')","tensor(-2.4174, device='cuda:0')"
"tensor(-3.7681, device='cuda:0')","tensor(3.2918, device='cuda:0')","tensor(-1.2999, device='cuda:0')"
"tensor(0.4638, device='cuda:0')","tensor(-1.6163, device='cuda:0')","tensor(1.1447, device='cuda:0')"
"tensor(-2.7139, device='cuda:0')","tensor(0.9509, device='cuda:0')","tensor(0.5634, device='cuda:0')"
"tensor(1.7852, device='cuda:0')","tensor(-2.9637, device='cuda:0')","tensor(1.5084, device='cuda:0')"
"tensor(-3.0922, device='cuda:0')","tensor(4.6366, device='cuda:0')","tensor(-2.7811, device='cuda:0')"
"tensor(-0.8930, device='cuda:0')","tensor(1.4400, device='cuda:0')","tensor(-0.7321, device='cuda:0')"
"tensor(-3.6470, device='cuda:0')","tensor(4.1479, device='cuda:0')","tensor(-2.0755, device='cuda:0')"
"tensor(-4.9052, device='cuda:0')","tensor(4.1567, device='cuda:0')","tensor(-1.3374, device='cuda:0')"
"tensor(-4.0958, device='cuda:0')","tensor(4.2173, device='cuda:0')","tensor(-1.8593, device='cuda:0')"
"tensor(-3.9322, device='cuda:0')","tensor(4.0246, device='cuda:0')","tensor(-1.8124, device='cuda:0')"
"tensor(-2.4498, device='cuda:0')","tensor(1.2902, device='cuda:0')","tensor(-0.2226, device='cuda:0')"
"tensor(-3.5903, device='cuda:0')","tensor(3.3635, device='cuda:0')","tensor(-1.4964, device='cuda:0')"
"tensor(-3.2239, device='cuda:0')","tensor(3.6143, device='cuda:0')","tensor(-1.8745, device='cuda:0')"
"tensor(-4.2569, device='cuda:0')","tensor(5.3767, device='cuda:0')","tensor(-2.6945, device='cuda:0')"
"tensor(-3.7683, device='cuda:0')","tensor(3.8972, device='cuda:0')","tensor(-1.8021, device='cuda:0')"
"tensor(-3.5043, device='cuda:0')","tensor(2.9926, device='cuda:0')","tensor(-1.2386, device='cuda:0')"
"tensor(-2.8371, device='cuda:0')","tensor(2.5968, device='cuda:0')","tensor(-0.7739, device='cuda:0')"
"tensor(2.6845, device='cuda:0')","tensor(-3.6084, device='cuda:0')","tensor(1.5677, device='cuda:0')"
"tensor(-3.9743, device='cuda:0')","tensor(5.6936, device='cuda:0')","tensor(-3.1175, device='cuda:0')"
"tensor(-3.5232, device='cuda:0')","tensor(4.7369, device='cuda:0')","tensor(-2.6062, device='cuda:0')"
"tensor(-3.6692, device='cuda:0')","tensor(4.9586, device='cuda:0')","tensor(-2.7512, device='cuda:0')"
"tensor(-3.3516, device='cuda:0')","tensor(5.8733, device='cuda:0')","tensor(-3.5843, device='cuda:0')"
"tensor(-2.7486, device='cuda:0')","tensor(7.6638, device='cuda:0')","tensor(-5.2904, device='cuda:0')"
"tensor(-3.9386, device='cuda:0')","tensor(6.2424, device='cuda:0')","tensor(-3.5395, device='cuda:0')"
"tensor(-3.5371, device='cuda:0')","tensor(4.0296, device='cuda:0')","tensor(-1.6505, device='cuda:0')"
"tensor(-3.5846, device='cuda:0')","tensor(6.4125, device='cuda:0')","tensor(-3.9651, device='cuda:0')"
"tensor(-2.7537, device='cuda:0')","tensor(4.7475, device='cuda:0')","tensor(-3.4268, device='cuda:0')"
"tensor(-3.4324, device='cuda:0')","tensor(5.8491, device='cuda:0')","tensor(-3.6261, device='cuda:0')"
"tensor(-3.0464, device='cuda:0')","tensor(4.5974, device='cuda:0')","tensor(-2.7980, device='cuda:0')"
"tensor(-3.9855, device='cuda:0')","tensor(5.7130, device='cuda:0')","tensor(-3.1911, device='cuda:0')"
"tensor(-3.4968, device='cuda:0')","tensor(6.2042, device='cuda:0')","tensor(-3.8992, device='cuda:0')"
"tensor(-3.7639, device='cuda:0')","tensor(6.7591, device='cuda:0')","tensor(-4.1318, device='cuda:0')"
"tensor(-4.2230, device='cuda:0')","tensor(7.1965, device='cuda:0')","tensor(-4.2136, device='cuda:0')"
"tensor(-4.0493, device='cuda:0')","tensor(5.8749, device='cuda:0')","tensor(-3.2610, device='cuda:0')"
"tensor(-4.4033, device='cuda:0')","tensor(7.2862, device='cuda:0')","tensor(-4.0370, device='cuda:0')"
"tensor(-3.7379, device='cuda:0')","tensor(5.5433, device='cuda:0')","tensor(-2.9801, device='cuda:0')"
"tensor(-3.5619, device='cuda:0')","tensor(5.6685, device='cuda:0')","tensor(-3.5139, device='cuda:0')"
"tensor(-3.8800, device='cuda:0')","tensor(5.7216, device='cuda:0')","tensor(-3.2085, device='cuda:0')"
"tensor(-3.4834, device='cuda:0')","tensor(5.3138, device='cuda:0')","tensor(-3.0906, device='cuda:0')"
"tensor(-3.8262, device='cuda:0')","tensor(5.7986, device='cuda:0')","tensor(-3.3881, device='cuda:0')"
"tensor(-4.2080, device='cuda:0')","tensor(7.1989, device='cuda:0')","tensor(-4.1528, device='cuda:0')"
"tensor(-3.7726, device='cuda:0')","tensor(6.5419, device='cuda:0')","tensor(-3.9063, device='cuda:0')"
"tensor(-2.7029, device='cuda:0')","tensor(4.3192, device='cuda:0')","tensor(-2.6214, device='cuda:0')"
"tensor(0.7658, device='cuda:0')","tensor(1.5166, device='cuda:0')","tensor(-2.4678, device='cuda:0')"
"tensor(-3.7426, device='cuda:0')","tensor(6.1609, device='cuda:0')","tensor(-3.6356, device='cuda:0')"
"tensor(-3.7930, device='cuda:0')","tensor(5.7350, device='cuda:0')","tensor(-3.2784, device='cuda:0')"
"tensor(-3.6104, device='cuda:0')","tensor(3.4922, device='cuda:0')","tensor(-1.5463, device='cuda:0')"
"tensor(-3.4169, device='cuda:0')","tensor(3.4598, device='cuda:0')","tensor(-1.6159, device='cuda:0')"
"tensor(-4.6198, device='cuda:0')","tensor(2.5633, device='cuda:0')","tensor(-0.1260, device='cuda:0')"
"tensor(-0.4861, device='cuda:0')","tensor(-3.0271, device='cuda:0')","tensor(3.1712, device='cuda:0')"
"tensor(-2.9841, device='cuda:0')","tensor(1.6001, device='cuda:0')","tensor(-0.2216, device='cuda:0')"
"tensor(-0.8160, device='cuda:0')","tensor(0.6161, device='cuda:0')","tensor(-0.1936, device='cuda:0')"
"tensor(-4.0618, device='cuda:0')","tensor(3.6122, device='cuda:0')","tensor(-1.3795, device='cuda:0')"
"tensor(-3.3148, device='cuda:0')","tensor(3.8904, device='cuda:0')","tensor(-1.9847, device='cuda:0')"
"tensor(-3.1928, device='cuda:0')","tensor(3.1491, device='cuda:0')","tensor(-1.4955, device='cuda:0')"
"tensor(-4.3102, device='cuda:0')","tensor(4.8069, device='cuda:0')","tensor(-2.1717, device='cuda:0')"
"tensor(-2.9335, device='cuda:0')","tensor(2.7722, device='cuda:0')","tensor(-0.8213, device='cuda:0')"
"tensor(-2.2866, device='cuda:0')","tensor(2.2867, device='cuda:0')","tensor(-0.8950, device='cuda:0')"
"tensor(-3.0227, device='cuda:0')","tensor(3.0176, device='cuda:0')","tensor(-1.0407, device='cuda:0')"
"tensor(-4.0841, device='cuda:0')","tensor(4.6554, device='cuda:0')","tensor(-2.2396, device='cuda:0')"
"tensor(-3.7733, device='cuda:0')","tensor(3.3590, device='cuda:0')","tensor(-1.3408, device='cuda:0')"
"tensor(-3.6826, device='cuda:0')","tensor(4.5772, device='cuda:0')","tensor(-2.4152, device='cuda:0')"
"tensor(-2.8631, device='cuda:0')","tensor(2.0077, device='cuda:0')","tensor(-0.2102, device='cuda:0')"
"tensor(0.2838, device='cuda:0')","tensor(-3.0583, device='cuda:0')","tensor(2.9095, device='cuda:0')"
"tensor(-0.1705, device='cuda:0')","tensor(-2.5503, device='cuda:0')","tensor(2.5514, device='cuda:0')"
"tensor(-0.1746, device='cuda:0')","tensor(-1.3251, device='cuda:0')","tensor(1.4731, device='cuda:0')"
"tensor(-0.1864, device='cuda:0')","tensor(-0.5850, device='cuda:0')","tensor(0.8095, device='cuda:0')"
"tensor(-0.1134, device='cuda:0')","tensor(-0.9631, device='cuda:0')","tensor(1.2378, device='cuda:0')"
"tensor(-0.4129, device='cuda:0')","tensor(-2.8262, device='cuda:0')","tensor(2.9384, device='cuda:0')"
"tensor(0.1909, device='cuda:0')","tensor(-3.5395, device='cuda:0')","tensor(3.2912, device='cuda:0')"
"tensor(-0.8007, device='cuda:0')","tensor(-2.6870, device='cuda:0')","tensor(3.0548, device='cuda:0')"
"tensor(-0.0286, device='cuda:0')","tensor(-3.4595, device='cuda:0')","tensor(3.3640, device='cuda:0')"
"tensor(-0.3245, device='cuda:0')","tensor(-2.0088, device='cuda:0')","tensor(2.0012, device='cuda:0')"
"tensor(-0.0368, device='cuda:0')","tensor(-2.8855, device='cuda:0')","tensor(2.8017, device='cuda:0')"
"tensor(-0.0245, device='cuda:0')","tensor(-2.8595, device='cuda:0')","tensor(2.7416, device='cuda:0')"
"tensor(2.6727, device='cuda:0')","tensor(-3.3203, device='cuda:0')","tensor(1.4535, device='cuda:0')"
"tensor(1.8330, device='cuda:0')","tensor(-3.3685, device='cuda:0')","tensor(2.0406, device='cuda:0')"
"tensor(0.4899, device='cuda:0')","tensor(-3.5634, device='cuda:0')","tensor(3.1509, device='cuda:0')"
"tensor(-0.2315, device='cuda:0')","tensor(-1.7485, device='cuda:0')","tensor(1.6609, device='cuda:0')"
"tensor(2.0104, device='cuda:0')","tensor(-3.3032, device='cuda:0')","tensor(1.9232, device='cuda:0')"
"tensor(0.8387, device='cuda:0')","tensor(-3.3171, device='cuda:0')","tensor(2.7473, device='cuda:0')"
"tensor(1.4939, device='cuda:0')","tensor(-2.2973, device='cuda:0')","tensor(1.3465, device='cuda:0')"
"tensor(1.8360, device='cuda:0')","tensor(-4.1160, device='cuda:0')","tensor(2.7504, device='cuda:0')"
"tensor(1.2791, device='cuda:0')","tensor(-2.9488, device='cuda:0')","tensor(1.9571, device='cuda:0')"
"tensor(-0.5018, device='cuda:0')","tensor(-2.2683, device='cuda:0')","tensor(2.5448, device='cuda:0')"
"tensor(0.3698, device='cuda:0')","tensor(-2.7788, device='cuda:0')","tensor(2.4697, device='cuda:0')"
"tensor(-0.1244, device='cuda:0')","tensor(-2.6392, device='cuda:0')","tensor(2.5821, device='cuda:0')"
"tensor(-0.6494, device='cuda:0')","tensor(-1.4427, device='cuda:0')","tensor(1.8313, device='cuda:0')"
"tensor(0.8257, device='cuda:0')","tensor(-2.3067, device='cuda:0')","tensor(1.6437, device='cuda:0')"
"tensor(-0.3164, device='cuda:0')","tensor(-2.8885, device='cuda:0')","tensor(3.0264, device='cuda:0')"
"tensor(0.4223, device='cuda:0')","tensor(-3.0813, device='cuda:0')","tensor(2.6944, device='cuda:0')"
"tensor(0.1630, device='cuda:0')","tensor(-3.1457, device='cuda:0')","tensor(2.9568, device='cuda:0')"
"tensor(0.0629, device='cuda:0')","tensor(-3.8146, device='cuda:0')","tensor(3.5973, device='cuda:0')"
"tensor(-0.4310, device='cuda:0')","tensor(-2.0250, device='cuda:0')","tensor(2.1109, device='cuda:0')"
"tensor(-0.4066, device='cuda:0')","tensor(-3.2065, device='cuda:0')","tensor(3.2756, device='cuda:0')"
"tensor(-0.1006, device='cuda:0')","tensor(-3.4032, device='cuda:0')","tensor(3.3220, device='cuda:0')"
"tensor(-0.2863, device='cuda:0')","tensor(-2.3326, device='cuda:0')","tensor(2.4905, device='cuda:0')"
"tensor(-0.8314, device='cuda:0')","tensor(-0.9243, device='cuda:0')","tensor(1.4141, device='cuda:0')"
"tensor(-0.4183, device='cuda:0')","tensor(-2.7631, device='cuda:0')","tensor(2.9317, device='cuda:0')"
"tensor(-0.6227, device='cuda:0')","tensor(-2.6080, device='cuda:0')","tensor(2.9482, device='cuda:0')"
"tensor(0.5379, device='cuda:0')","tensor(-2.6347, device='cuda:0')","tensor(1.9981, device='cuda:0')"
"tensor(2.6916, device='cuda:0')","tensor(-3.8740, device='cuda:0')","tensor(1.8754, device='cuda:0')"
"tensor(0.2509, device='cuda:0')","tensor(-2.7361, device='cuda:0')","tensor(2.3161, device='cuda:0')"
"tensor(-0.9366, device='cuda:0')","tensor(-2.5254, device='cuda:0')","tensor(2.9856, device='cuda:0')"
"tensor(0.7657, device='cuda:0')","tensor(-2.2562, device='cuda:0')","tensor(1.5454, device='cuda:0')"
"tensor(-0.0716, device='cuda:0')","tensor(-1.9644, device='cuda:0')","tensor(1.9595, device='cuda:0')"
"tensor(0.3745, device='cuda:0')","tensor(-2.7022, device='cuda:0')","tensor(2.3897, device='cuda:0')"
"tensor(1.7754, device='cuda:0')","tensor(-4.3053, device='cuda:0')","tensor(2.9878, device='cuda:0')"
"tensor(-0.2932, device='cuda:0')","tensor(-2.5236, device='cuda:0')","tensor(2.6751, device='cuda:0')"
"tensor(-0.9866, device='cuda:0')","tensor(-2.0468, device='cuda:0')","tensor(2.5473, device='cuda:0')"
"tensor(-2.3715, device='cuda:0')","tensor(0.3973, device='cuda:0')","tensor(1.1562, device='cuda:0')"
"tensor(-0.2003, device='cuda:0')","tensor(-3.8304, device='cuda:0')","tensor(3.8121, device='cuda:0')"
"tensor(-0.0253, device='cuda:0')","tensor(-3.2856, device='cuda:0')","tensor(3.1888, device='cuda:0')"
"tensor(-0.6498, device='cuda:0')","tensor(-3.3477, device='cuda:0')","tensor(3.4551, device='cuda:0')"
"tensor(1.7411, device='cuda:0')","tensor(-3.2919, device='cuda:0')","tensor(2.0770, device='cuda:0')"
"tensor(0.2039, device='cuda:0')","tensor(-2.4480, device='cuda:0')","tensor(2.0073, device='cuda:0')"
"tensor(0.7648, device='cuda:0')","tensor(-3.6594, device='cuda:0')","tensor(3.0512, device='cuda:0')"
"tensor(0.2748, device='cuda:0')","tensor(-2.0440, device='cuda:0')","tensor(1.8340, device='cuda:0')"
"tensor(-0.6019, device='cuda:0')","tensor(-2.2664, device='cuda:0')","tensor(2.5745, device='cuda:0')"
"tensor(1.9495, device='cuda:0')","tensor(-3.0521, device='cuda:0')","tensor(1.5922, device='cuda:0')"
"tensor(-0.3338, device='cuda:0')","tensor(-3.2379, device='cuda:0')","tensor(3.1639, device='cuda:0')"
"tensor(1.3861, device='cuda:0')","tensor(-3.2322, device='cuda:0')","tensor(1.9912, device='cuda:0')"
"tensor(3.4269, device='cuda:0')","tensor(-4.7106, device='cuda:0')","tensor(1.9163, device='cuda:0')"
"tensor(3.2149, device='cuda:0')","tensor(-3.3020, device='cuda:0')","tensor(1.1145, device='cuda:0')"
"tensor(0.0122, device='cuda:0')","tensor(-2.2809, device='cuda:0')","tensor(2.2190, device='cuda:0')"
"tensor(-3.1659, device='cuda:0')","tensor(1.3626, device='cuda:0')","tensor(0.1642, device='cuda:0')"
"tensor(0.1600, device='cuda:0')","tensor(-2.5392, device='cuda:0')","tensor(2.2330, device='cuda:0')"
"tensor(-0.0201, device='cuda:0')","tensor(-2.7957, device='cuda:0')","tensor(2.7459, device='cuda:0')"
"tensor(0.4246, device='cuda:0')","tensor(-2.9468, device='cuda:0')","tensor(2.6863, device='cuda:0')"
"tensor(0.0132, device='cuda:0')","tensor(-2.6347, device='cuda:0')","tensor(2.5571, device='cuda:0')"
"tensor(-0.1360, device='cuda:0')","tensor(-3.0021, device='cuda:0')","tensor(2.8823, device='cuda:0')"
"tensor(-0.5100, device='cuda:0')","tensor(-2.3244, device='cuda:0')","tensor(2.4654, device='cuda:0')"
"tensor(-0.4055, device='cuda:0')","tensor(-1.5388, device='cuda:0')","tensor(1.8402, device='cuda:0')"
"tensor(-0.2405, device='cuda:0')","tensor(-2.4074, device='cuda:0')","tensor(2.4865, device='cuda:0')"
"tensor(0.2266, device='cuda:0')","tensor(-3.5576, device='cuda:0')","tensor(3.2147, device='cuda:0')"
"tensor(0.4544, device='cuda:0')","tensor(-3.2751, device='cuda:0')","tensor(2.7802, device='cuda:0')"
"tensor(-0.7935, device='cuda:0')","tensor(-2.6155, device='cuda:0')","tensor(2.6918, device='cuda:0')"
"tensor(0.4511, device='cuda:0')","tensor(-3.6095, device='cuda:0')","tensor(3.2033, device='cuda:0')"
"tensor(-0.6121, device='cuda:0')","tensor(-1.1456, device='cuda:0')","tensor(1.3724, device='cuda:0')"
"tensor(-1.3193, device='cuda:0')","tensor(0.3757, device='cuda:0')","tensor(0.1550, device='cuda:0')"
"tensor(1.0484, device='cuda:0')","tensor(-2.0488, device='cuda:0')","tensor(1.4380, device='cuda:0')"
"tensor(0.0232, device='cuda:0')","tensor(-3.9020, device='cuda:0')","tensor(3.6050, device='cuda:0')"
"tensor(0.6317, device='cuda:0')","tensor(-2.3048, device='cuda:0')","tensor(1.8680, device='cuda:0')"
"tensor(0.7726, device='cuda:0')","tensor(-4.1213, device='cuda:0')","tensor(3.3875, device='cuda:0')"
"tensor(-0.5244, device='cuda:0')","tensor(-0.7561, device='cuda:0')","tensor(1.2569, device='cuda:0')"
"tensor(-1.5912, device='cuda:0')","tensor(-3.0570, device='cuda:0')","tensor(3.9151, device='cuda:0')"
"tensor(-1.5380, device='cuda:0')","tensor(0.2191, device='cuda:0')","tensor(0.7746, device='cuda:0')"
"tensor(-0.6086, device='cuda:0')","tensor(-2.3710, device='cuda:0')","tensor(2.6177, device='cuda:0')"
"tensor(0.7321, device='cuda:0')","tensor(-2.7065, device='cuda:0')","tensor(2.1509, device='cuda:0')"
"tensor(1.7885, device='cuda:0')","tensor(-3.5509, device='cuda:0')","tensor(2.3369, device='cuda:0')"
"tensor(-0.1423, device='cuda:0')","tensor(-3.5495, device='cuda:0')","tensor(3.5148, device='cuda:0')"
"tensor(1.9322, device='cuda:0')","tensor(-2.7206, device='cuda:0')","tensor(1.3831, device='cuda:0')"
"tensor(2.4026, device='cuda:0')","tensor(-3.8245, device='cuda:0')","tensor(2.0502, device='cuda:0')"
"tensor(0.7362, device='cuda:0')","tensor(-3.1574, device='cuda:0')","tensor(2.5702, device='cuda:0')"
"tensor(1.4237, device='cuda:0')","tensor(-3.2467, device='cuda:0')","tensor(2.2798, device='cuda:0')"
"tensor(0.1029, device='cuda:0')","tensor(-2.7132, device='cuda:0')","tensor(2.5398, device='cuda:0')"
"tensor(0.7423, device='cuda:0')","tensor(-3.5263, device='cuda:0')","tensor(2.9818, device='cuda:0')"
"tensor(-0.4122, device='cuda:0')","tensor(-3.1818, device='cuda:0')","tensor(3.2893, device='cuda:0')"
"tensor(0.0080, device='cuda:0')","tensor(-2.5727, device='cuda:0')","tensor(2.5136, device='cuda:0')"
"tensor(-1.8588, device='cuda:0')","tensor(1.1122, device='cuda:0')","tensor(-0.1503, device='cuda:0')"
"tensor(0.5532, device='cuda:0')","tensor(-4.1752, device='cuda:0')","tensor(3.5895, device='cuda:0')"
"tensor(2.1380, device='cuda:0')","tensor(-2.3420, device='cuda:0')","tensor(0.6002, device='cuda:0')"
"tensor(-1.2252, device='cuda:0')","tensor(-1.5429, device='cuda:0')","tensor(2.4992, device='cuda:0')"
"tensor(1.0127, device='cuda:0')","tensor(-3.2815, device='cuda:0')","tensor(2.5212, device='cuda:0')"
"tensor(0.3368, device='cuda:0')","tensor(-2.9883, device='cuda:0')","tensor(2.6398, device='cuda:0')"
