#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EGFR	IL23A	9606.ENSP00000275493	9606.ENSP00000228534	0	0	0	0	0	0	0.600	0.097	0.623
EGFR	IFNG	9606.ENSP00000275493	9606.ENSP00000229135	0	0	0	0	0	0	0.600	0.515	0.798
EGFR	GAPDH	9606.ENSP00000275493	9606.ENSP00000229239	0	0	0	0	0	0.846	0	0.721	0.955
EGFR	IL4	9606.ENSP00000275493	9606.ENSP00000231449	0	0	0	0	0.062	0	0.600	0.468	0.783
EGFR	IL5	9606.ENSP00000275493	9606.ENSP00000231454	0	0	0	0	0	0	0.600	0.315	0.714
EGFR	WNT6	9606.ENSP00000275493	9606.ENSP00000233948	0	0	0	0	0.062	0.212	0	0.306	0.442
EGFR	KLRK1	9606.ENSP00000275493	9606.ENSP00000240618	0	0	0	0	0	0	0	0.422	0.422
EGFR	EPO	9606.ENSP00000275493	9606.ENSP00000252723	0	0	0	0	0	0	0.600	0.410	0.753
EGFR	WNT10A	9606.ENSP00000275493	9606.ENSP00000258411	0	0	0	0	0	0.212	0	0.305	0.429
EGFR	TLR2	9606.ENSP00000275493	9606.ENSP00000260010	0	0	0	0	0	0.710	0	0.448	0.833
EGFR	MAPK3	9606.ENSP00000275493	9606.ENSP00000263025	0	0	0	0.580	0	0.413	0.900	0.859	0.960
EGFR	IL1A	9606.ENSP00000275493	9606.ENSP00000263339	0	0	0	0	0	0	0	0.533	0.533
EGFR	IL1B	9606.ENSP00000275493	9606.ENSP00000263341	0	0	0	0	0	0	0	0.561	0.561
EGFR	IL7	9606.ENSP00000275493	9606.ENSP00000263851	0	0	0	0	0	0	0.600	0.294	0.705
EGFR	PIK3CA	9606.ENSP00000275493	9606.ENSP00000263967	0	0	0	0	0	0.741	0.900	0.875	0.996
EGFR	IL21	9606.ENSP00000275493	9606.ENSP00000264497	0	0	0	0	0	0	0.600	0.212	0.671
EGFR	IL11	9606.ENSP00000275493	9606.ENSP00000264563	0	0	0	0	0.049	0	0.600	0.370	0.739
EGFR	STAT3	9606.ENSP00000275493	9606.ENSP00000264657	0	0	0	0	0	0.931	0.900	0.989	0.999
EGFR	ICAM1	9606.ENSP00000275493	9606.ENSP00000264832	0	0	0	0	0	0.270	0	0.510	0.627
EGFR	ZAP70	9606.ENSP00000275493	9606.ENSP00000264972	0	0	0	0.691	0	0.760	0	0.337	0.783
EGFR	FCGR2A	9606.ENSP00000275493	9606.ENSP00000271450	0	0	0	0	0	0	0	0.400	0.400
EGFR	WNT9A	9606.ENSP00000275493	9606.ENSP00000272164	0	0	0	0	0.076	0.212	0	0.433	0.551
EGFR	SKP2	9606.ENSP00000275493	9606.ENSP00000274255	0	0	0	0	0	0	0	0.483	0.484
EGFR	IL9	9606.ENSP00000275493	9606.ENSP00000274520	0	0	0	0	0	0	0.600	0.218	0.673
EGFR	KMT2B	9606.ENSP00000275493	9606.ENSP00000398837	0	0	0	0	0	0.058	0	0.391	0.402
EGFR	WNT8B	9606.ENSP00000275493	9606.ENSP00000340677	0	0	0	0	0	0.212	0	0.276	0.405
EGFR	IL17A	9606.ENSP00000275493	9606.ENSP00000344192	0	0	0	0	0	0	0	0.409	0.408
EGFR	WNT10B	9606.ENSP00000275493	9606.ENSP00000301061	0	0	0	0	0	0.212	0	0.302	0.426
EGFR	TLR3	9606.ENSP00000275493	9606.ENSP00000296795	0	0	0	0	0	0.103	0	0.388	0.427
EGFR	STAT4	9606.ENSP00000275493	9606.ENSP00000376134	0	0	0	0	0	0.078	0	0.426	0.448
EGFR	PARK2	9606.ENSP00000275493	9606.ENSP00000355865	0	0	0	0	0	0.270	0	0.283	0.454
EGFR	FOXP3	9606.ENSP00000275493	9606.ENSP00000365380	0	0	0	0	0	0	0	0.460	0.460
EGFR	WNT11	9606.ENSP00000275493	9606.ENSP00000325526	0	0	0	0	0.052	0.212	0	0.337	0.461
EGFR	IGF2BP2	9606.ENSP00000275493	9606.ENSP00000371634	0	0	0	0	0.429	0	0	0.097	0.462
EGFR	FASLG	9606.ENSP00000275493	9606.ENSP00000356694	0	0	0	0	0	0	0	0.469	0.469
EGFR	WNT7A	9606.ENSP00000275493	9606.ENSP00000285018	0	0	0	0	0.062	0.212	0	0.340	0.469
EGFR	WNT2B	9606.ENSP00000275493	9606.ENSP00000358698	0	0	0	0	0	0.212	0	0.357	0.471
EGFR	VCAM1	9606.ENSP00000275493	9606.ENSP00000294728	0	0	0	0	0.076	0	0	0.453	0.472
EGFR	WNT7B	9606.ENSP00000275493	9606.ENSP00000341032	0	0	0	0	0.090	0.212	0	0.335	0.482
EGFR	TLR7	9606.ENSP00000275493	9606.ENSP00000370034	0	0	0	0	0	0.103	0	0.450	0.485
EGFR	MYD88	9606.ENSP00000275493	9606.ENSP00000401399	0	0	0	0	0	0	0	0.488	0.488
EGFR	KIT	9606.ENSP00000275493	9606.ENSP00000288135	0	0	0	0.568	0.054	0.243	0	0.765	0.496
EGFR	IL1R1	9606.ENSP00000275493	9606.ENSP00000386380	0	0	0	0	0.090	0	0	0.472	0.499
EGFR	WNT5B	9606.ENSP00000275493	9606.ENSP00000380379	0	0	0	0	0.070	0.212	0	0.374	0.501
EGFR	RELA	9606.ENSP00000275493	9606.ENSP00000384273	0	0	0	0	0	0	0	0.503	0.503
EGFR	WNT4	9606.ENSP00000275493	9606.ENSP00000290167	0	0	0	0	0	0.212	0	0.397	0.504
EGFR	TEAD1	9606.ENSP00000275493	9606.ENSP00000435233	0	0	0	0	0.336	0	0	0.299	0.514
EGFR	STAT6	9606.ENSP00000275493	9606.ENSP00000300134	0	0	0	0	0.062	0.078	0	0.494	0.525
EGFR	SYK	9606.ENSP00000275493	9606.ENSP00000364907	0	0	0	0.694	0	0.403	0	0.689	0.526
EGFR	WNT9B	9606.ENSP00000275493	9606.ENSP00000290015	0	0	0	0	0	0.212	0	0.428	0.530
EGFR	IL6R	9606.ENSP00000275493	9606.ENSP00000357470	0	0	0	0	0	0	0	0.568	0.569
EGFR	PECAM1	9606.ENSP00000275493	9606.ENSP00000457421	0	0	0	0	0	0	0	0.578	0.578
EGFR	IL22	9606.ENSP00000275493	9606.ENSP00000442424	0	0	0	0	0	0	0.600	0.124	0.634
EGFR	FPR2	9606.ENSP00000275493	9606.ENSP00000468897	0	0	0	0	0	0.061	0	0.646	0.654
EGFR	TSLP	9606.ENSP00000275493	9606.ENSP00000339804	0	0	0	0	0	0	0.600	0.233	0.680
EGFR	IFNA2	9606.ENSP00000275493	9606.ENSP00000369554	0	0	0	0	0	0	0.600	0.243	0.684
EGFR	PTPRC	9606.ENSP00000275493	9606.ENSP00000411355	0	0	0	0	0	0.232	0	0.610	0.688
EGFR	PTGS2	9606.ENSP00000275493	9606.ENSP00000356438	0	0	0	0	0.062	0	0	0.700	0.706
EGFR	TNF	9606.ENSP00000275493	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.704	0.712
EGFR	TYK2	9606.ENSP00000275493	9606.ENSP00000431885	0	0	0	0.566	0	0.182	0.600	0.429	0.718
EGFR	NCAM1	9606.ENSP00000275493	9606.ENSP00000480132	0	0	0	0	0.062	0.330	0	0.599	0.727
EGFR	ITGB2	9606.ENSP00000275493	9606.ENSP00000380948	0	0	0	0	0.051	0.649	0	0.255	0.731
EGFR	MAPK8	9606.ENSP00000275493	9606.ENSP00000378974	0	0	0	0.563	0	0.642	0	0.591	0.731
EGFR	MMP9	9606.ENSP00000275493	9606.ENSP00000361405	0	0	0	0	0	0	0	0.733	0.733
EGFR	IL15	9606.ENSP00000275493	9606.ENSP00000296545	0	0	0	0	0	0	0.600	0.384	0.743
EGFR	IFNA1	9606.ENSP00000275493	9606.ENSP00000276927	0	0	0	0	0	0	0.600	0.425	0.760
EGFR	RNF41	9606.ENSP00000275493	9606.ENSP00000342755	0	0	0	0	0	0.056	0.600	0.420	0.762
EGFR	TRAF6	9606.ENSP00000275493	9606.ENSP00000433623	0	0	0	0	0	0.056	0.600	0.424	0.763
EGFR	IL10	9606.ENSP00000275493	9606.ENSP00000412237	0	0	0	0	0	0	0.600	0.521	0.800
EGFR	IL3	9606.ENSP00000275493	9606.ENSP00000296870	0	0	0	0	0	0	0.600	0.524	0.801
EGFR	LEP	9606.ENSP00000275493	9606.ENSP00000312652	0	0	0	0	0	0	0.600	0.530	0.804
EGFR	ITCH	9606.ENSP00000275493	9606.ENSP00000480499	0	0	0	0	0	0.132	0.600	0.491	0.808
EGFR	IFNB1	9606.ENSP00000275493	9606.ENSP00000369581	0	0	0	0	0	0	0.600	0.554	0.814
EGFR	IL13	9606.ENSP00000275493	9606.ENSP00000304915	0	0	0	0	0	0	0.600	0.567	0.819
EGFR	FN1	9606.ENSP00000275493	9606.ENSP00000346839	0	0	0	0	0.185	0.094	0	0.798	0.838
EGFR	TLR4	9606.ENSP00000275493	9606.ENSP00000363089	0	0	0	0	0	0.317	0	0.773	0.838
EGFR	IL6	9606.ENSP00000275493	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.683	0.867
EGFR	JAK3	9606.ENSP00000275493	9606.ENSP00000391676	0	0	0	0.581	0	0.166	0.800	0.630	0.870
EGFR	PDGFB	9606.ENSP00000275493	9606.ENSP00000330382	0	0	0	0	0	0.244	0.600	0.618	0.874
EGFR	UBE2D2	9606.ENSP00000275493	9606.ENSP00000381717	0	0	0	0	0	0	0.900	0.162	0.912
EGFR	IGF1	9606.ENSP00000275493	9606.ENSP00000302665	0	0	0	0	0.062	0	0.600	0.783	0.912
EGFR	LCK	9606.ENSP00000275493	9606.ENSP00000337825	0	0	0	0.682	0	0.231	0.900	0.506	0.932
EGFR	FYN	9606.ENSP00000275493	9606.ENSP00000346671	0	0	0	0.676	0	0.245	0.900	0.682	0.938
EGFR	INS	9606.ENSP00000275493	9606.ENSP00000380432	0	0	0	0	0	0	0.800	0.724	0.942
EGFR	VEGFA	9606.ENSP00000275493	9606.ENSP00000478570	0	0	0	0	0.089	0	0.600	0.861	0.944
EGFR	JAK1	9606.ENSP00000275493	9606.ENSP00000343204	0	0	0	0.569	0	0.320	0.900	0.681	0.949
EGFR	PTPN6	9606.ENSP00000275493	9606.ENSP00000391592	0	0	0	0	0	0.790	0	0.833	0.963
EGFR	JAK2	9606.ENSP00000275493	9606.ENSP00000371067	0	0	0	0.573	0	0.807	0.800	0.858	0.974
EGFR	LYN	9606.ENSP00000275493	9606.ENSP00000428924	0	0	0	0.679	0	0.773	0.900	0.642	0.981
EGFR	VAV1	9606.ENSP00000275493	9606.ENSP00000472929	0	0	0	0	0	0.853	0	0.887	0.982
EGFR	SRC	9606.ENSP00000275493	9606.ENSP00000362680	0	0	0	0.671	0	0.931	0.900	0.990	0.995
EGFR	STAT1	9606.ENSP00000275493	9606.ENSP00000354394	0	0	0	0	0.062	0.875	0.900	0.709	0.996
EGFR	ITGB1	9606.ENSP00000275493	9606.ENSP00000379350	0	0	0	0	0.097	0.339	0.900	0.959	0.997
EGFR	PIK3R1	9606.ENSP00000275493	9606.ENSP00000428056	0	0	0	0	0	0.893	0.900	0.795	0.997
EGFR	STAT5A	9606.ENSP00000275493	9606.ENSP00000341208	0	0	0	0	0.049	0.881	0.800	0.938	0.998
EGFR	STAT5B	9606.ENSP00000275493	9606.ENSP00000293328	0	0	0	0	0.049	0.768	0.800	0.966	0.998
EGFR	SHC1	9606.ENSP00000275493	9606.ENSP00000401303	0	0	0	0	0.069	0.994	0.900	0.991	0.999
EGFR	PTPN11	9606.ENSP00000275493	9606.ENSP00000340944	0	0	0	0	0	0.941	0.900	0.986	0.999
EGFR	SOS1	9606.ENSP00000275493	9606.ENSP00000387784	0	0	0	0	0.062	0.904	0.900	0.979	0.999
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0	0	0	0	0.998	0.900	0.993	0.999
ELAC1	SUPV3L1	9606.ENSP00000269466	9606.ENSP00000352678	0	0	0	0	0.108	0	0	0.357	0.402
ELAC1	MEX3C	9606.ENSP00000269466	9606.ENSP00000385610	0	0	0	0	0	0	0	0.661	0.661
EPO	IL2RB	9606.ENSP00000252723	9606.ENSP00000216223	0	0	0	0	0	0	0.600	0.097	0.623
EPO	HGF	9606.ENSP00000252723	9606.ENSP00000222390	0	0	0	0	0	0	0	0.480	0.480
EPO	NFKB1	9606.ENSP00000252723	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0.114	0.907
EPO	IL2	9606.ENSP00000252723	9606.ENSP00000226730	0	0	0	0	0	0	0	0.556	0.556
EPO	SPI1	9606.ENSP00000252723	9606.ENSP00000227163	0	0	0	0	0	0	0	0.418	0.418
EPO	IL10RA	9606.ENSP00000252723	9606.ENSP00000227752	0	0	0	0	0	0	0.600	0.074	0.613
EPO	IFNG	9606.ENSP00000252723	9606.ENSP00000229135	0	0	0	0	0	0	0	0.513	0.513
EPO	GAPDH	9606.ENSP00000252723	9606.ENSP00000229239	0	0	0	0	0	0	0	0.471	0.471
EPO	IL4	9606.ENSP00000252723	9606.ENSP00000231449	0	0	0	0	0	0	0	0.609	0.609
EPO	IL5	9606.ENSP00000252723	9606.ENSP00000231454	0	0	0	0	0	0	0	0.455	0.455
EPO	ITGAM	9606.ENSP00000252723	9606.ENSP00000441691	0	0	0	0	0	0	0	0.421	0.421
EPO	ICAM1	9606.ENSP00000252723	9606.ENSP00000264832	0	0	0	0	0	0	0	0.425	0.425
EPO	VCAM1	9606.ENSP00000252723	9606.ENSP00000294728	0	0	0	0	0	0	0	0.453	0.453
EPO	IFNA1	9606.ENSP00000252723	9606.ENSP00000276927	0	0	0	0	0	0	0	0.459	0.459
EPO	SRC	9606.ENSP00000252723	9606.ENSP00000362680	0	0	0	0	0	0	0	0.469	0.469
EPO	FN1	9606.ENSP00000252723	9606.ENSP00000346839	0	0	0	0	0	0	0	0.469	0.470
EPO	MMP9	9606.ENSP00000252723	9606.ENSP00000361405	0	0	0	0	0	0	0	0.471	0.471
EPO	MAPK3	9606.ENSP00000252723	9606.ENSP00000263025	0	0	0	0	0	0	0	0.477	0.477
EPO	PECAM1	9606.ENSP00000252723	9606.ENSP00000457421	0	0	0	0	0	0	0	0.498	0.498
EPO	IL7	9606.ENSP00000252723	9606.ENSP00000263851	0	0	0	0	0	0	0	0.501	0.501
EPO	PTPRC	9606.ENSP00000252723	9606.ENSP00000411355	0	0	0	0	0	0	0	0.530	0.530
EPO	TYK2	9606.ENSP00000252723	9606.ENSP00000431885	0	0	0	0	0	0	0	0.556	0.556
EPO	IL1B	9606.ENSP00000252723	9606.ENSP00000263341	0	0	0	0	0	0	0	0.562	0.562
EPO	IL10	9606.ENSP00000252723	9606.ENSP00000412237	0	0	0	0	0	0	0	0.576	0.576
EPO	IL22RA1	9606.ENSP00000252723	9606.ENSP00000270800	0	0	0	0	0	0	0.600	0	0.600
EPO	IL10RB	9606.ENSP00000252723	9606.ENSP00000290200	0	0	0	0	0	0	0.600	0	0.600
EPO	IL21R	9606.ENSP00000252723	9606.ENSP00000338010	0	0	0	0	0	0	0.600	0	0.600
EPO	IL27RA	9606.ENSP00000252723	9606.ENSP00000263379	0	0	0	0	0	0	0.600	0	0.600
EPO	IL23R	9606.ENSP00000252723	9606.ENSP00000321345	0	0	0	0	0	0	0.600	0.047	0.602
EPO	IL11	9606.ENSP00000252723	9606.ENSP00000264563	0	0	0	0	0	0	0	0.602	0.602
EPO	STAT3	9606.ENSP00000252723	9606.ENSP00000264657	0	0	0	0	0	0	0	0.603	0.603
EPO	IL12RB1	9606.ENSP00000252723	9606.ENSP00000470788	0	0	0	0	0	0	0.600	0.057	0.606
EPO	IL12RB2	9606.ENSP00000252723	9606.ENSP00000262345	0	0	0	0	0.063	0	0.600	0	0.609
EPO	IL5RA	9606.ENSP00000252723	9606.ENSP00000412209	0	0	0	0	0	0	0.600	0.072	0.612
EPO	IL6ST	9606.ENSP00000252723	9606.ENSP00000370698	0	0	0	0	0	0	0.600	0.108	0.627
EPO	IL4R	9606.ENSP00000252723	9606.ENSP00000379111	0	0	0	0	0	0	0.600	0.107	0.627
EPO	IFNAR2	9606.ENSP00000252723	9606.ENSP00000343957	0	0	0	0	0	0	0.600	0.113	0.630
EPO	PIK3CA	9606.ENSP00000252723	9606.ENSP00000263967	0	0	0	0	0	0	0.600	0.129	0.636
EPO	PIK3R1	9606.ENSP00000252723	9606.ENSP00000428056	0	0	0	0	0	0	0.600	0.142	0.642
EPO	IFNGR1	9606.ENSP00000252723	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.150	0.645
EPO	TNF	9606.ENSP00000252723	9606.ENSP00000398698	0	0	0	0	0	0	0	0.657	0.657
EPO	IFNAR1	9606.ENSP00000252723	9606.ENSP00000270139	0	0	0	0	0	0	0.600	0.181	0.658
EPO	IL2RA	9606.ENSP00000252723	9606.ENSP00000369293	0	0	0	0	0	0	0.600	0.184	0.659
EPO	IL6R	9606.ENSP00000252723	9606.ENSP00000357470	0	0	0	0	0	0	0.600	0.193	0.663
EPO	IGF1	9606.ENSP00000252723	9606.ENSP00000302665	0	0	0	0	0	0	0	0.668	0.668
EPO	IL3RA	9606.ENSP00000252723	9606.ENSP00000327890	0	0	0	0	0	0	0.600	0.211	0.670
EPO	VAV1	9606.ENSP00000252723	9606.ENSP00000472929	0	0	0	0	0	0	0.600	0.243	0.684
EPO	INS	9606.ENSP00000252723	9606.ENSP00000380432	0	0	0	0	0	0	0	0.684	0.684
EPO	IL7R	9606.ENSP00000252723	9606.ENSP00000306157	0	0	0	0	0	0	0.600	0.249	0.686
EPO	IL2RG	9606.ENSP00000252723	9606.ENSP00000363318	0	0	0	0	0	0	0.600	0.286	0.702
EPO	IL6	9606.ENSP00000252723	9606.ENSP00000385675	0	0	0	0	0	0	0	0.736	0.736
EPO	VEGFA	9606.ENSP00000252723	9606.ENSP00000478570	0	0	0	0	0	0	0	0.807	0.807
EPO	JAK3	9606.ENSP00000252723	9606.ENSP00000391676	0	0	0	0	0	0	0.600	0.554	0.814
EPO	JAK1	9606.ENSP00000252723	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.566	0.819
EPO	IL3	9606.ENSP00000252723	9606.ENSP00000296870	0	0	0	0	0	0	0	0.877	0.877
EPO	SOS1	9606.ENSP00000252723	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0.087	0.904
EPO	PTPN6	9606.ENSP00000252723	9606.ENSP00000391592	0	0	0	0	0	0	0.900	0.219	0.918
EPO	MAPK8	9606.ENSP00000252723	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.218	0.918
EPO	LEP	9606.ENSP00000252723	9606.ENSP00000312652	0	0	0	0	0.062	0	0.800	0.648	0.928
EPO	LYN	9606.ENSP00000252723	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0.323	0.929
EPO	GRB2	9606.ENSP00000252723	9606.ENSP00000376345	0	0	0	0	0	0	0.900	0.325	0.929
EPO	SHC1	9606.ENSP00000252723	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0.459	0.943
EPO	STAT1	9606.ENSP00000252723	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.495	0.947
EPO	KIT	9606.ENSP00000252723	9606.ENSP00000288135	0	0	0	0	0	0	0.900	0.693	0.968
EPO	STAT5A	9606.ENSP00000252723	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.716	0.970
EPO	STAT5B	9606.ENSP00000252723	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.801	0.979
EPO	JAK2	9606.ENSP00000252723	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.839	0.983
FAM3A	KARS	9606.ENSP00000320521	9606.ENSP00000325448	0	0	0	0	0	0	0	0.599	0.599
FAM3D	PKD2	9606.ENSP00000351632	9606.ENSP00000237596	0	0	0	0	0	0.411	0	0	0.410
FAM3D	FPR2	9606.ENSP00000351632	9606.ENSP00000468897	0	0	0	0	0	0	0	0.466	0.466
FAM3D	FPR1	9606.ENSP00000351632	9606.ENSP00000471493	0	0	0	0	0	0	0	0.619	0.619
FASLG	TNFRSF1A	9606.ENSP00000356694	9606.ENSP00000162749	0	0	0	0	0	0.579	0	0.979	0.991
FASLG	TBX21	9606.ENSP00000356694	9606.ENSP00000177694	0	0	0	0	0.211	0	0	0.508	0.595
FASLG	IL2RB	9606.ENSP00000356694	9606.ENSP00000216223	0	0	0	0	0.183	0	0	0.413	0.499
FASLG	GZMB	9606.ENSP00000356694	9606.ENSP00000216341	0	0	0	0	0.239	0	0	0.756	0.806
FASLG	HGF	9606.ENSP00000356694	9606.ENSP00000222390	0	0	0	0	0	0	0	0.483	0.483
FASLG	NFKB1	9606.ENSP00000356694	9606.ENSP00000226574	0	0	0	0	0	0.270	0	0.283	0.454
FASLG	IL2	9606.ENSP00000356694	9606.ENSP00000226730	0	0	0	0	0.065	0	0	0.707	0.714
FASLG	IFNG	9606.ENSP00000356694	9606.ENSP00000229135	0	0	0	0	0.261	0	0	0.594	0.687
FASLG	GAPDH	9606.ENSP00000356694	9606.ENSP00000229239	0	0	0	0	0	0	0	0.469	0.469
FASLG	IL4	9606.ENSP00000356694	9606.ENSP00000231449	0	0	0	0	0	0	0	0.611	0.611
FASLG	IL5	9606.ENSP00000356694	9606.ENSP00000231454	0	0	0	0	0	0	0	0.460	0.459
FASLG	SELL	9606.ENSP00000356694	9606.ENSP00000236147	0	0	0	0	0	0	0	0.519	0.519
FASLG	KLRK1	9606.ENSP00000356694	9606.ENSP00000240618	0	0	0	0	0	0	0	0.681	0.681
FASLG	TLR2	9606.ENSP00000356694	9606.ENSP00000260010	0	0	0	0	0	0	0	0.418	0.418
FASLG	MAPK3	9606.ENSP00000356694	9606.ENSP00000263025	0	0	0	0	0	0	0	0.421	0.420
FASLG	IL1A	9606.ENSP00000356694	9606.ENSP00000263339	0	0	0	0	0	0	0	0.454	0.454
FASLG	IL1B	9606.ENSP00000356694	9606.ENSP00000263341	0	0	0	0	0	0	0	0.632	0.632
FASLG	IL7	9606.ENSP00000356694	9606.ENSP00000263851	0	0	0	0	0	0	0	0.468	0.468
FASLG	PIK3CA	9606.ENSP00000356694	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.184	0.914
FASLG	STAT3	9606.ENSP00000356694	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.520	0.949
FASLG	ICAM1	9606.ENSP00000356694	9606.ENSP00000264832	0	0	0	0	0	0	0	0.625	0.625
FASLG	IFNA1	9606.ENSP00000356694	9606.ENSP00000276927	0	0	0	0	0	0	0	0.558	0.558
FASLG	IL18	9606.ENSP00000356694	9606.ENSP00000280357	0	0	0	0	0	0	0	0.560	0.560
FASLG	STAT5B	9606.ENSP00000356694	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.380	0.935
FASLG	VCAM1	9606.ENSP00000356694	9606.ENSP00000294728	0	0	0	0	0	0	0	0.405	0.405
FASLG	IL15	9606.ENSP00000356694	9606.ENSP00000296545	0	0	0	0	0	0	0	0.598	0.598
FASLG	TLR3	9606.ENSP00000356694	9606.ENSP00000296795	0	0	0	0	0	0	0	0.430	0.430
FASLG	IL13	9606.ENSP00000356694	9606.ENSP00000304915	0	0	0	0	0	0	0	0.503	0.503
FASLG	IL7R	9606.ENSP00000356694	9606.ENSP00000306157	0	0	0	0	0.083	0	0	0.427	0.452
FASLG	LCK	9606.ENSP00000356694	9606.ENSP00000337825	0	0	0	0	0.069	0.270	0	0.392	0.550
FASLG	STAT5A	9606.ENSP00000356694	9606.ENSP00000341208	0	0	0	0	0	0	0.900	0.375	0.934
FASLG	IL17A	9606.ENSP00000356694	9606.ENSP00000344192	0	0	0	0	0	0	0	0.560	0.560
FASLG	FYN	9606.ENSP00000356694	9606.ENSP00000346671	0	0	0	0	0	0.779	0	0.828	0.960
FASLG	FN1	9606.ENSP00000356694	9606.ENSP00000346839	0	0	0	0	0	0.632	0	0.682	0.878
FASLG	ITGAL	9606.ENSP00000356694	9606.ENSP00000349252	0	0	0	0	0.076	0	0	0.412	0.433
FASLG	TLR9	9606.ENSP00000356694	9606.ENSP00000353874	0	0	0	0	0	0	0	0.426	0.426
FASLG	STAT1	9606.ENSP00000356694	9606.ENSP00000354394	0	0	0	0	0	0	0	0.464	0.463
FASLG	PTGS2	9606.ENSP00000356694	9606.ENSP00000356438	0	0	0	0	0	0	0	0.421	0.420
FASLG	TLR7	9606.ENSP00000356694	9606.ENSP00000370034	0	0	0	0	0.062	0	0	0.391	0.404
FASLG	INS	9606.ENSP00000356694	9606.ENSP00000380432	0	0	0	0	0	0	0	0.427	0.426
FASLG	IFNB1	9606.ENSP00000356694	9606.ENSP00000369581	0	0	0	0	0	0	0	0.459	0.459
FASLG	MMP9	9606.ENSP00000356694	9606.ENSP00000361405	0	0	0	0	0	0	0	0.469	0.469
FASLG	ITGAX	9606.ENSP00000356694	9606.ENSP00000454623	0	0	0	0	0.069	0	0	0.456	0.471
FASLG	LYN	9606.ENSP00000356694	9606.ENSP00000428924	0	0	0	0	0	0.376	0	0.193	0.474
FASLG	IL2RA	9606.ENSP00000356694	9606.ENSP00000369293	0	0	0	0	0.087	0	0	0.450	0.476
FASLG	TLR4	9606.ENSP00000356694	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.469	0.480
FASLG	ITGAM	9606.ENSP00000356694	9606.ENSP00000441691	0	0	0	0	0.071	0	0	0.470	0.486
FASLG	PTPRC	9606.ENSP00000356694	9606.ENSP00000411355	0	0	0	0	0.088	0	0	0.508	0.532
FASLG	TNFRSF1B	9606.ENSP00000356694	9606.ENSP00000365435	0	0	0	0	0.076	0	0	0.519	0.536
FASLG	NCAM1	9606.ENSP00000356694	9606.ENSP00000480132	0	0	0	0	0	0	0	0.556	0.556
FASLG	VEGFA	9606.ENSP00000356694	9606.ENSP00000478570	0	0	0	0	0	0	0	0.594	0.594
FASLG	FOXP3	9606.ENSP00000356694	9606.ENSP00000365380	0	0	0	0	0	0	0	0.620	0.620
FASLG	IL6	9606.ENSP00000356694	9606.ENSP00000385675	0	0	0	0	0	0	0	0.656	0.656
FASLG	IL10	9606.ENSP00000356694	9606.ENSP00000412237	0	0	0	0	0.062	0	0	0.684	0.690
FASLG	GRB2	9606.ENSP00000356694	9606.ENSP00000376345	0	0	0	0	0	0.678	0	0.235	0.743
FASLG	MAPK8	9606.ENSP00000356694	9606.ENSP00000378974	0	0	0	0	0	0.676	0	0.414	0.802
FASLG	PRF1	9606.ENSP00000356694	9606.ENSP00000398568	0	0	0	0	0.172	0	0	0.856	0.875
FASLG	SYK	9606.ENSP00000356694	9606.ENSP00000364907	0	0	0	0	0	0	0.900	0.233	0.920
FASLG	SRC	9606.ENSP00000356694	9606.ENSP00000362680	0	0	0	0	0	0.279	0.900	0.402	0.953
FASLG	PIK3R1	9606.ENSP00000356694	9606.ENSP00000428056	0	0	0	0	0	0.615	0.900	0.193	0.966
FCGR2A	LCP2	9606.ENSP00000271450	9606.ENSP00000046794	0	0	0	0	0.296	0	0	0.284	0.474
FCGR2A	TBX21	9606.ENSP00000271450	9606.ENSP00000177694	0	0	0	0	0.089	0	0	0.469	0.496
FCGR2A	IL2RB	9606.ENSP00000271450	9606.ENSP00000216223	0	0	0	0	0.088	0	0	0.424	0.453
FCGR2A	GZMB	9606.ENSP00000271450	9606.ENSP00000216341	0	0	0	0	0.098	0	0	0.464	0.495
FCGR2A	MPO	9606.ENSP00000271450	9606.ENSP00000225275	0	0	0	0	0.087	0	0	0.457	0.483
FCGR2A	IL2	9606.ENSP00000271450	9606.ENSP00000226730	0	0	0	0	0	0	0	0.659	0.660
FCGR2A	SPI1	9606.ENSP00000271450	9606.ENSP00000227163	0	0	0	0	0.344	0	0	0.298	0.520
